Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Mali,MLI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000000,14600000000,18381000000,18788580000,17579154981.4462,18661149054.2646,15222900000,14000000000,14073000000,15497000000,19127000000,30562000000,26889199000,38557000000,41700000000,51861533000,44200000000,74500000000,83974000000,104030000000,,
Malta,MLT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,4728627.99906825,4565571.86116935,4751921.73305381,4518984.39319823,4938271.60493827,4891684.13696716,4845096.66899604,,4984859.07290939,4868390.4029816,4751921.73305381,4891684.13696716,5334265.08269276,5613789.89051945,5986489.63428838,5753552.2944328,7523876.0773352,11786629.3966923,29897152.1687454,49593461.12928,58112250.404222,71351642.6531763,96853750.6737032,126759841.602609,146044723.969252,194619147.449336,243992546.005125,343386908.9215,394619147.449336,373053808.525507,410505474.027487,398530165.385511,426785464.709993,457030048.916841,467670626.601444,470789657.58211,206794000,204857000,207876000,221069000,221078000,224686000,235840000,232000000,220511000,211144000,195450000,185893000,,
Myanmar,MMR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682648091000,769170761000,879160514000,866662116000,1043211511000,1325050067000,740827973000,1587815161000,,
Middle East & North Africa (excluding high income),MNA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000,2028000000,1705000000,1798000000,3933000000,18131000000,11094000000,17298000000,18191000000,16449000000,20043896607.79,17649384300,,,18081688118.4,18575489903.01,19840380500,29621621013.6,41919731520,37320968675.59,125913367670.55,269670883562,500351207241.6,731011102947.29,986099800000,1156465120800,1053958108897.07,,,
Northern Mariana Islands,MNP,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672857190,3501045060,4125408100,,,,16308929710,18109054460,27250404410,29703300000,,
Mauritania,MRT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,35100000,31100000,33900000,51400000,73300000,116800000,179400000,323900000,461400000,642200000,717400000,783800000,889400000,935000000,920900000,879300000,879700000,1337300000,1564000000,1469800000,1182300000,1324900000,1652500000,1954300000,2300800000,2706000000,2985000000,3013000000,3443300000,3533100000,4439600000,5077700000,4669400000,5139300000,6822600000,7970600000,8065400000,7437700000,6377500000,6610700000,6350706000,6813900000,4872900000,10126290000,7891780624,8209070554,9316371000,,
Malawi,MWI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17863523420,21497865000,22818775000,23764952000,33211117018.3763,90521625666.865,94274797496.95,125673681959.607,185141395790.051,190321115661.677,224319230564.161,261696300489.247,
Malaysia,MYS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6795000000,6425000000,6928000000,7941000000,9055000000,9634000000,9669000000,10546000000,10919000000,11604000000,12495400000,12910815525.25,12796817899.53,14221506993.47,15621083000,17715930000,19537323000,20775664000,22588223000,24283204000,26479700000,27863449723.17,30547100000,32932714314.02,,
North America,NAC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26800000,20900000,21600000,70000000,117500000,145100000,250500000,350100000,488700000,512900000,510428469,647290000,823096376,864375148.87,997155000,1160233000,1261732000,1180869923,1104673414,1196355204,965496000,1141984820,1718590353.78,1788490410.36,2060351550.35,2623431939.32,4310116976.21,5422401326.8,5989378538.93,6890132569.37,,
New Caledonia,NCL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,1471000000,2714000000,2713000000,5677000000,5600000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,84820000,267310000,426730000,578960000,570840000,496130000,898690000,1045340000,742660000,1044260000,1285000000,1286824200,1918936700,1478088800,1561000000,1684360500,1579796100,1447419260,1711257006.04,1990641257.808,2261906237,2466262235,2519578676,2639111955.60754,3049823984.77189,3754980480.03347,4392932765.31007,4550947989.64971,5410386516.71692,,
Netherlands,NLD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,998316475.398306,1111761529.42084,1256971198.56968,1597306360.63729,1828734270.84326,2119153609.14095,2436799760.40405,3076629865.09114,3984190297.27142,5295615121.77192,6507208298.73259,7718801475.69326,8803336192.1487,9547535746.53652,9683669811.36356,9865181897.79962,9778963656.74249,10309886509.568,11285513974.1618,12075091550.1586,12923660554.2472,13191390881.7403,14432000000,14191000000,14182000000,14315000000,13940000000,12586000000,11948000000,11311000000,10858000000,10805000000,10470000000,10129000000,10444000000,11493000000,11400000000,10446000000,10742000000,10252000000,9752000000,9496000000,8720000000,7900000000,7169000000,6594000000,6065000000,,
Norway,NOR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,950000000,1117000000,1413000000,1379000000,2737000000,3580000000,4640000000,6107000000,7822000000,8437000000,8770000000,10240000000,11222000000,13300000000,17812000000,18923000000,16456000000,17853000000,18667000000,17380000000,17961000000,20340000000,21071000000,21006000000,20686000000,19159000000,18941000000,17281000000,19442000000,23536000000,22255000000,26312000000,24554000000,28765000000,47767000000,51924000000,42704000000,26450000000,22338000000,20323000000,14940000000,14240000000,13595000000,13658000000,11542000000,10176000000,12737000000,12589000000,,
Nepal,NPL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430000000,3868000000,4074000000,3752000000,4080000000,4820000000,4698000000,5770000000,6621800000,6543900000,6218000000,6158700000,6164000000,6373700000,8154200000,9981258000,12519199000,15160827000,13736698000,12037868000,9263198371.82,8673040021.09,10023699196.54,16247311611.19,20714551000,,
Nauru,NRU,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
New Zealand,NZL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,185000000,200000000,221000000,270000000,367000000,464000000,591000000,758000000,892000000,1203000000,1476000000,2015000000,2530000000,3302000000,4070000000,4948000000,4487000000,,,,,,,,,,,,,2544100000,2192314000,2493512000,2518712000,2658047000,2456000000,2254000000,1337000000,2294790000,2511120000,3238180000,3621150000,3777700000,3544400000,3668840000,3560690000,3536370000,3502710000,3499510000,,
OECD members,OED,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,1681000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922500446.73,997979888.96,1030932914.23,1082570284.37,1156616504.57,,,
Peru,PER,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,3,7,6,11,11,24,72,138,214,382,557,1411,3104,8631,10065,15876,131000,2135000,420040000,1040000000,1998000000,2902000000,3569000000,4038900000,3443900000,3025500000,3465100000,3947700000,4404600000,4049800000,4098300000,4426900000,4716100000,4900800000,5503908218.57864,5884991211.70874,5718140398.58714,4863144265.25907,4953560162.4272,5401437084.29338,5431725620.55011,5931872074.92504,6009445120.72042,6155424355.55923,6882037031.35089,7772722183.14625,9130467982.51544,9811915580.09061,,
Philippines,PHL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71114000000,74922000000,79540000000,76491000000,79123000000,72658000000,76522000000,77971000000,99792000000,106290000000,162992000000,199580000000,200723000000,241830000000,278430000000,315570000000,323299000000,277303000000,282855000000,288885000000,302835000000,282990000000,316508000000,324764000000,324026000000,313694000000,308160000000,310541000000,349215000000,360874000000,,
Palau,PLW,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810265,571970,683456,637486,579149,588696,541943,748299,448604,456570,438175,572000,,
Papua New Guinea,PNG,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116610000,95960000,137890000,157030000,183190000,299640000,260890000,293360000,338700000,384050000,406269000,419577000,530716000,,,,,,,,,,,,933100000,1135400000,1248100000,1524900000,1853300000,2129096700.40995,,
Poland,POL,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,770000,2980000,2340000,3620000,5730000,,,,,,8731000000,13536000000,4426000000,20091000000,21359000000,18083000000,21426000000,23736000000,22399000000,24195000000,24308000000,23118300000,24302000000,24340000000,25540000000,32016000000,33896000000,36840000000,39770000000,38719000000,31390200000,29799600000,29950000000,29448000000,28657000000,29193000000,,
Pre-demographic dividend,PRE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,14963936.912042,28930278.0299478,,107241547.869634,146646581.738011,190540796.680001,385071976.536547,504783471.832883,728244929.719376,1009068145.7687,1340269949.42189,2002174758.83122,2027763090.95081,2316257818.65704,2533394519.20871,3429235542.34295,4097125926.51709,5026386408.7549,4445785656.56767,3814307518.8795,,,,,,,,,,,,,,,,5526792000,7805310000,8262118000,8308518000,8544240000,8272170000,7789589000,7448005000,6930538000,6412133000,,
Paraguay,PRY,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539700000000,516700000000,512833296727,445146685085,434505996000,346399271962,284143650820,259303785322,416038000000,526712571571,893350719320,1151443499748,1276366966555,1549481661099,1961564742171,,
West Bank and Gaza,PSE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1091000,715000,711000,379000,103000,0,88000,1475000,15790000,64940000,,,,,,,,,,,,,2558100000,3009100000,6426500000,7151600000,8522700000,10116300000,10765600000,10777700000,11473900000,11251300000,11424000000,11965600000,13684500000,,
Russian Federation,RUS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162862000000,257853000000,231110000000,222632000000,218455642800,185864250700,208340000000,172900000000,140700000000,155500000000,177100000000,198000000000,272300000000,335300000000,380800000000,433751204686.51,677649557504.02,669833000000,706873000000,809015000000,947170000000,,
Rwanda,RWA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,64000000,71000000,88000000,91000000,65000000,94000000,240000000,325000000,,,,,,,,,2030000000,2131000000,4292000000,4800000000,,,,,,,,,,,,,,,,,,,,,,43500000000,45872275573.0839,56998212948.4964,72191874699.1957,91969639647.0506,102828963307.159,,
South Asia,SAS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10927581107.4,7856000000,6107000000,4607000000,3528000000,2608000000,4947599104.7,9031000000,15000000000,21132394950.53,,
Sudan,SDN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116890000,203660000,,,,,,,,,,1270200000,1668800000,,2524900000,1511400000,3771000000,3586700000,2967600000,,,,,
Senegal,SEN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157740449258.934,187650262709.217,233912593422.186,281512754158.78,,,
Singapore,SGP,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,100000000,150000000,178000000,218000000,313000000,432000000,534000000,636000000,740000000,770000000,942000000,1608000000,1894000000,1198000000,1190000000,3796000000,1419000000,1589000000,2021000000,2629000000,1980000000,1231000000,1136000000,1224000000,1114000000,992000000,990000000,838000000,531000000,499000000,447000000,380000000,291000000,203000000,141000000,55000000,33000000,33678000,5400000,4300000,3200000,2600000,900000,2400000,2788586,700000,591000,448447668.84,,
Solomon Islands,SLB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22594059.9,18345397.3521569,14744619.8921659,13421219.4,11505456.9622406,10765245.57,13697464.0839242,10458507.3603999,20258577.74,24729030.6887967,
Sierra Leone,SLE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127080000,146320000,156980000,193800000,288900000,260000000,360000000,375400000,513100000,427100000,432400000,459400000,478900000,506600000,497483132.53,537300000,597535266.61,567622301.38,610560507.68,689302381.24,730300000,763700000,,
San Marino,SMR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000000,,,,,,,9895342,3953088.3,3663270.14,2772541.76,10968413.65,12737658.97,5969375.64,6445021.86,4650997.9,4889664.5,5064407,3676831.4,6588902.08,6293477.18,7122416.46,6757619,5138577,4242814,,
Somalia,SOM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
Serbia,SRB,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16965800000,15185400000,21131000000,32558800000,42191924303.1,64135247101,92183494094.84,115797695613.54,128106620258.96,130834301532.67,119826525955.41,108290373193.98,108298446718.29,,
Sub-Saharan Africa (excluding high income),SSA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460784000,537405000,567585000,652856000,937428000,1246016000,1337835000,1299642000,1017325000,986937000,858061000,795383000,864351000,889982000,910840000,865795000,1066012000,1275157000,1386670000,1453559000,1389057000,1351941000,1199819000,1191887000,1150114000,,
Slovenia,SVN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20030045.0676014,73443498.5812051,110165247.871808,,,,,,,,503563000,486712000,457388000,443686000,428042000,423396000,401276000,464393000,577677000,678992000,712579000,912348000,1200609000,1235753000,1213094000,1068580000,913189000,818356000,,
Sweden,SWE,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,1990000000,2290000000,2700000000,3740000000,4130000000,5420000000,6920000000,8800000000,14510000000,23760000000,27720000000,48200000000,60390000000,75230000000,66510000000,63810000000,53410000000,53180000000,63700000000,61030000000,60040000000,73090000000,94740000000,86785000000,91843000000,95186000000,85516000000,80801000000,72871000000,58963000000,67260000000,49071000000,41823000000,45690000000,44428000000,46685000000,44076000000,33291000000,32523000000,34062000000,25160000000,24689000000,22176000000,21535000000,20670000000,18918000000,19692000000,15767000000,,
Eswatini,SWZ,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,51300000,38200000,120900000,137900000,147300000,,,,209800000,229600000,244000000,254300000,283300000,288900000,303700000,262800000,,,,,260334376,405900000,416927924,448870146,682606532.59,624864577.16,371827018.21,561752224.26,426808434.1,476177397.52,613474227.35,617931220.93,622689881.12,0,,,
Syrian Arab Republic,SYR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17922517463,11590000000,10494405789,12442161113.42,10807028672,12794999455,15056432300,11570000000,18587822650.6667,25698222309,29720671266.2222,45402421509.3333,62808269416.2231,48607199627.7333,70352221380,85860847859.4444,,
Thailand,THA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,2216000000,2813000000,3171000000,3719000000,3562000000,4196000000,5321000000,7398000000,9681000000,13852000000,16614000000,22312000000,24751000000,30729000000,34968000000,36909000000,40162000000,44098000000,40211000000,35317000000,29636000000,25213000000,21332000000,14005000000,10150000000,15368000000,8686000000,44730000000,58265000000,63720000000,71626408626.73,67608400000,85111310000,90820237148.28,112766608000,93347290000,89800000000,97554860000,126157910000,133392236550.23,139723492000,142387554000,146282670000,135436648558.54,120977270000,142460867000,164143340000,168731940000,,
Tajikistan,TJK,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14088000,5920000,6983000,13822000,,59047000,44309000,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,487780.64,440.83,0,0,119000,0,470.47,0,1253177.71,,
Middle East & North Africa (IDA & IBRD countries),TMN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,43500000,44700000,80300000,125700000,127600000,180300000,,,,,,,,,,,,,,,,,,,,2382700000,2409000000,2591900000,2396300000,2541500000,2453300000,2698100000,2967300000,3499900000,3290300000,2866400000,2937100000,2808700000,3122600000,3438400000,3762400000,3762400000,4786800000,,,
Tunisia,TUN,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,12500000,13100000,16900000,15700000,17700000,21400000,29900000,48100000,50400000,64700000,95700000,118600000,156300000,188200000,217000000,259000000,275800000,316700000,358800000,405000000,437300000,512300000,553300000,635100000,754700000,788700000,770000000,838500000,887800000,885000000,915100000,904300000,989000000,1062100000,1129800000,1181900000,1142500000,1180100000,1152000000,1190100000,1272100000,,,,,,,,,
Turkey,TUR,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,1500,2000,2300,3300,4100,5100,7200,14900,28000,77300,,181400,374900,595900,1084300,1912500,3368400,6178700,12486500,18597600,27006000,69027000,177463000,211272000,495886000,2279258000,6176594000,,,,,,,,,,45110578225.0005,44934325027.8559,39883251239.2947,40401794481.727,42642700149.1006,40128372743.5128,44778206575.7788,44960542031.7307,49915055686.0624,63895381888.5231,104638201154.226,105530891825.039,154989269252.938,
Tuvalu,TUV,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Interest payments (current LCU),GC.XPN.INTP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313992443000,313992443000,346742144000,442656763000,731363781000,976938950000,1263784405000,1451913913445.3,1709978231350.08,1990293072770.48,,,
